place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJaaWjpN0VrjsRAsmfiafDlN4,MTR,Authentic South Indian cuisine since 1924,,38513,4.3,"Name: The Bangalore Cafe
Link: https://www.google.com/maps/search/The+Bangalore+Cafe/@12.9615596,77.59469659999999?authuser=0&hl=en&entry=ttu
Reviews: 11263 reviews

Name: New Modern Hotel
Link: https://www.google.com/maps/search/New+Modern+Hotel/@12.9544443,77.57881429999999?authuser=0&hl=en&entry=ttu
Reviews: 8435 reviews

Name: Hotel Nandeeshwara Lunch Home
Link: https://www.google.com/maps/search/Hotel+Nandeeshwara+Lunch+Home/@12.9553993,77.5858353?authuser=0&hl=en&entry=ttu
Reviews: 3117 reviews

Name: MTR chats
Link: https://www.google.com/maps/search/MTR+chats/@12.9045834,77.5804454?authuser=0&hl=en&entry=ttu
Reviews: 22 reviews",http://www.mavallitiffinrooms.com/,098868 94128,,MTR (Owner),https://www.google.com/maps/contrib/101954836299871150732,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqRvQcP19rLHCo-8XTfxcVGPjuidknZn37HvsArHGF2wME_kjtbM8SGZPrOUsLN267OvlHcoKIn9ZkHPE6zUB4Y3VGkR54sD2ZAEH53FrvqkS8XrN2v--uQO4-t0CwwDnEqFTB4oZ3ZMonR=s1024,Vegetarian restaurant,"Vegetarian restaurant, South Indian restaurant","6:30-11 am, 12:30-8:30 pm",,Monday,"14, Lal Bagh Main Rd, Doddamavalli, Sudhama Nagar, Bengaluru, Karnataka 560027","rava idli, bisibele bath, lalbagh, silver, badam halwa, grape juice, khara bath, karnataka cuisine, kosambari, traditional attire",https://www.google.com/maps/place/MTR/data=!4m7!3m6!1s0x3bae15dda4a3a569:0xde94c3a7899fc902!8m2!3d12.9551821!4d77.5855569!16s%2Fg%2F1td_93bg!19sChIJaaWjpN0VrjsRAsmfiafDlN4?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJa96pe3wWrjsR0GMgr64hzXw,Church Street Social,"Church Street SOCIAL is the favourite hangout spot of youth in Bengaluru. It transforms from an all-day cafe serving great food, coffee, and cocktails to a co-working space to a high energy bar when work hours end! Church Street SOCIAL is designed to take you offline while keeping you connected, striking the perfect balance between work x play. It serves up delicious #eats including chicken wings, loaded nachos, paired with some mouth-watering drinks. It is a representation of Church Street, from the pin code to the decor and works as a second home, workplace, and hangout, all wrapped up in one mind-blowing experience.",,16239,4.2,"Name: Hoppipola | Church Street
Link: https://www.google.com/maps/search/Hoppipola+%7C+Church+Street/@12.9753177,77.6032376?authuser=0&hl=en&entry=ttu
Reviews: 3298 reviews

Name: LIT Gastropub Church Street
Link: https://www.google.com/maps/search/LIT+Gastropub+Church+Street/@12.975066100000001,77.60401399999999?authuser=0&hl=en&entry=ttu
Reviews: 956 reviews

Name: Talli Terrace Church Street
Link: https://www.google.com/maps/search/Talli+Terrace+Church+Street/@12.9750665,77.60396109999999?authuser=0&hl=en&entry=ttu
Reviews: 479 reviews

Name: Howl'n Pub
Link: https://www.google.com/maps/search/Howl%E2%80%99n+Pub/@12.974507899999999,77.60741809999999?authuser=0&hl=en&entry=ttu
Reviews: 310 reviews

Name: Socials 2.0
Link: https://www.google.com/maps/search/Socials+2.0/@12.9757429,77.6031762?authuser=0&hl=en&entry=ttu
Reviews: 70 reviews",http://www.socialoffline.in/,091520 17971,,Church Street Social (Owner),https://www.google.com/maps/contrib/109938214158039360635,https://lh3.googleusercontent.com/p/AF1QipMmuRYSK8U0dmB9Q5LDfGFw3K9yEQufwH_fX3LJ=s1024,Restaurant,"Restaurant, Bar, Cafe, Coworking space, Pub",9 am-1 am,,Open All Days,"46/1, Cobalt, Church St, Haridevpur, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001","crowd, pub, dance, LIIT, innovative, jail, chill out, bouncers, co-working space, banarasi",https://www.google.com/maps/place/Church+Street+Social/data=!4m7!3m6!1s0x3bae167c7ba9de6b:0x7ccd21aeaf2063d0!8m2!3d12.9756453!4d77.60268!16s%2Fg%2F1q6jzmtm3!19sChIJa96pe3wWrjsR0GMgr64hzXw?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJFeudd64_rjsRE1BmWB__tIc,King Dine - Family restaurant- Veg & Non Veg,A Multi Cuisine Veg & Non Veg Family Restaurant,,1144,3.7,"Name: Sri Krishna Aramane Veg Restaurant and Party Hall
Link: https://www.google.com/maps/search/Sri+Krishna+Aramane+Veg+Restaurant+and+Party+Hall/@12.9501201,77.4879711?authuser=0&hl=en&entry=ttu
Reviews: 2955 reviews

Name: King Fish
Link: https://www.google.com/maps/search/King+Fish/@12.960828399999999,77.5205787?authuser=0&hl=en&entry=ttu
Reviews: 2301 reviews

Name: Hotel Malnad Naati Style
Link: https://www.google.com/maps/search/Hotel+Malnad+Naati+Style/@12.9603675,77.5123862?authuser=0&hl=en&entry=ttu
Reviews: 1099 reviews

Name: Kings Resteurent
Link: https://www.google.com/maps/search/Kings+Resteurent/@12.899408099999999,77.467016?authuser=0&hl=en&entry=ttu
Reviews: 7 reviews

Name: King's Restaurant
Link: https://www.google.com/maps/search/King's+Restaurant/@12.9146045,77.5591518?authuser=0&hl=en&entry=ttu
Reviews: 1 reviews",,096207 44844,,King Dine - Family restaurant- Veg & Non Veg (Owner),https://www.google.com/maps/contrib/102969655822190869051,https://lh3.googleusercontent.com/p/AF1QipM7CJMtlPRXAhraakxP66qLVpzq9fqh8fvrQp-c=s1024,Biryani restaurant,"Biryani restaurant, Family restaurant",12-11 pm,,Open All Days,"Sir. M, 3517/2, 100 Feet Rd, Sir M Vishweshwaraiah Layout 6th Block, 6th Block, Vishweshwariah Layout, Ullal Uppanagar, Ullal, Bengaluru, Karnataka 560056","price, chats, management, juice, environment, area, parking, chairs, demolished, allergies",https://www.google.com/maps/place/King+Dine+-+Family+restaurant-+Veg+%26+Non+Veg/data=!4m7!3m6!1s0x3bae3fae779deb15:0x87b4ff1f58665013!8m2!3d12.9528712!4d77.4775844!16s%2Fg%2F11gr395zbt!19sChIJFeudd64_rjsRE1BmWB__tIc?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJRRUYXhAWrjsR6Jxat7CodnA,Empire Restaurant Majestic,,,26167,4.4,"Name: Hotel Navayuga
Link: https://www.google.com/maps/search/Hotel+Navayuga/@12.976184799999999,77.57554619999999?authuser=0&hl=en&entry=ttu
Reviews: 6415 reviews

Name: Chicken County - Majestic ( KG Circle )
Link: https://www.google.com/maps/search/Chicken+County+-+Majestic+(+KG+Circle+)/@12.9755743,77.5749333?authuser=0&hl=en&entry=ttu
Reviews: 5386 reviews

Name: Majestic Hotel
Link: https://www.google.com/maps/search/Majestic+Hotel/@12.977500899999999,77.5744533?authuser=0&hl=en&entry=ttu
Reviews: 1939 reviews

Name: Food Empire
Link: https://www.google.com/maps/search/Food+Empire/@12.975934899999999,77.57108?authuser=0&hl=en&entry=ttu
Reviews: 3 reviews",http://www.hotelempire.in/,080 4041 4141,,Empire Restaurant Majestic (Owner),https://www.google.com/maps/contrib/106196681513808764649,https://lh3.googleusercontent.com/p/AF1QipNRYcNSO9LE-OtYstuNYL0NqIibIgF8_JdBmDnl=s1024,North Indian restaurant,"North Indian restaurant, Food court, Non Vegetarian Restaurant, Restaurant",11 am-2 am,,Open All Days,"Majestic, ABM Building, 70, 6th Cross Rd, Gandhi Nagar, Bengaluru, Karnataka 560009","ghee rice, mutton pepper, tandoori chicken biryani, mojito mint, alfam, mutton raan biryani, grilled chicken biryani, coconut pudding, coin paratha, grilled mutton",https://www.google.com/maps/place/Empire+Restaurant+Majestic/data=!4m7!3m6!1s0x3bae16105e181545:0x7076a8b0b75a9ce8!8m2!3d12.9797639!4d77.5750859!16s%2Fg%2F11b6gmgvh1!19sChIJRRUYXhAWrjsR6Jxat7CodnA?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJcWlIAtYVrjsRT1Cd3_2CYEI,Maya Bangalore,"India's first Slow Living Restaurant and Art Gallery. Serving really fresh food, experiences and perspectives.",,2284,4.3,"Name: Maiyas Beverages And Foods Private Limited
Link: https://www.google.com/maps/search/Maiyas+Beverages+And+Foods+Private+Limited/@12.9285581,77.5821806?authuser=0&hl=en&entry=ttu
Reviews: 17801 reviews

Name: Gufha Restaurant, Jayanagar
Link: https://www.google.com/maps/search/Gufha+Restaurant%2C+Jayanagar/@12.933236100000002,77.58329719999999?authuser=0&hl=en&entry=ttu
Reviews: 8771 reviews

Name: Go Native Jayanagar
Link: https://www.google.com/maps/search/Go+Native+Jayanagar/@12.9225552,77.5847833?authuser=0&hl=en&entry=ttu
Reviews: 8602 reviews

Name: Eshanya Rooftop Cafe - Jayanagar 4th Block
Link: https://www.google.com/maps/search/Eshanya+Rooftop+Cafe+-+Jayanagar+4th+Block/@12.928946199999999,77.5861844?authuser=0&hl=en&entry=ttu
Reviews: 8241 reviews",http://www.mayablr.in/,063634 59411,,Maya Bangalore (Owner),https://www.google.com/maps/contrib/108863256696310732486,https://lh3.googleusercontent.com/p/AF1QipNE6elihr3xAZx4jmgszJa6I1bgz3M8vgQBPDTY=s1024,Asian restaurant,"Asian restaurant, Beer garden, Continental restaurant, North Indian restaurant",12-11 pm,,Open All Days,"5th block, 60, 10th main, 38th cross, 560041, nagar, Jayanagar, Bengaluru, Karnataka 560041","pizza, saw dust, art gallery, thukpa, balcony, kokum, valet parking, grasshopper, pesto pasta, basil noodles",https://www.google.com/maps/place/Maya+Bangalore/data=!4m7!3m6!1s0x3bae15d602486971:0x426082fddf9d504f!8m2!3d12.9220714!4d77.584662!16s%2Fg%2F11p5s974sy!19sChIJcWlIAtYVrjsRT1Cd3_2CYEI?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJY3_dw2UWrjsRkKrPwas-Dvg,Eden Park Restaurant,3 modern venues in 1 building including Chinese and Persian restaurants and a rooftop lounge bar.,,8290,4,"Name: JK Eden Huts Restaurant
Link: https://www.google.com/maps/search/JK+Eden+Huts+Restaurant/@12.9313985,77.6846328?authuser=0&hl=en&entry=ttu
Reviews: 4577 reviews

Name: Spice Terrace
Link: https://www.google.com/maps/search/Spice+Terrace/@12.972144199999999,77.594923?authuser=0&hl=en&entry=ttu
Reviews: 2425 reviews

Name: Rim Naam
Link: https://www.google.com/maps/search/Rim+Naam/@12.973455,77.618703?authuser=0&hl=en&entry=ttu
Reviews: 1234 reviews

Name: Eden Xpress Restaurant
Link: https://www.google.com/maps/search/Eden+Xpress+Restaurant/@12.973515299999999,77.71502509999999?authuser=0&hl=en&entry=ttu
Reviews: 34 reviews",http://edenparkrestaurant.in/,099004 46076,,Eden Park Restaurant (Owner),https://www.google.com/maps/contrib/111693017745748802948,https://lh3.googleusercontent.com/p/AF1QipOD52xJINkrcDx6R--XnXFTcbHFNiZElamWevKl=s1024,Restaurant,"Restaurant, Andhra restaurant, Bar & grill",12-11:30 pm,,Open All Days,"21 1, Cunningham Rd, near The Hindu, Shivaji Nagar, Bengaluru, Karnataka 560001","andhra meals, garden, mosquitoes, bamboo biryani, non veg, hookah, banana leaf, resort, cubbon park, andhra style",https://www.google.com/maps/place/Eden+Park+Restaurant/data=!4m7!3m6!1s0x3bae1665c3dd7f63:0xf80e3eabc1cfaa90!8m2!3d12.983426!4d77.5985089!16s%2Fg%2F11g691jhbz!19sChIJY3_dw2UWrjsRkKrPwas-Dvg?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJc0aWjRA9rjsRG50TPdaztB0,Namma Nisarga Family Restaurant,,,378,4.5,"Name: Nisarga family Dhaba
Link: https://www.google.com/maps/search/Nisarga+family+Dhaba/@12.881106299999999,77.4473349?authuser=0&hl=en&entry=ttu
Reviews: 2269 reviews

Name: Mirchi Mama
Link: https://www.google.com/maps/search/Mirchi+Mama/@12.9817647,77.4819606?authuser=0&hl=en&entry=ttu
Reviews: 274 reviews

Name: Nisarga Garden & Family Restaurant
Link: https://www.google.com/maps/search/Nisarga+Garden+%26+Family+Restaurant/@13.1360446,77.4826294?authuser=0&hl=en&entry=ttu
Reviews: 102 reviews

Name: Nisarga
Link: https://www.google.com/maps/search/Nisarga/@12.9908865,77.45392269999999?authuser=0&hl=en&entry=ttu
Reviews: 28 reviews

Name: New Nisarga Family Restaurant
Link: https://www.google.com/maps/search/New+Nisarga+Family+Restaurant/@12.9730268,77.483959?authuser=0&hl=en&entry=ttu
Reviews: 11 reviews",,096067 73777,,Namma Nisarga Family Restaurant (Owner),https://www.google.com/maps/contrib/118159745566369648370,https://lh3.googleusercontent.com/p/AF1QipO-IZbGAvS0gzo5TAggXG52fJ-0HKgTzODa11U-=s1024,Restaurant,Restaurant,,,Open All Days,"167, Srinivasa Nagar, BEL Layout, V V Layout, Bedarahalli, Bengaluru, Karnataka 560091","atmosphere, mutton, party, child, biriyani, nature, non veg, hotel, food and service, super food",https://www.google.com/maps/place/Namma+Nisarga+Family+Restaurant/data=!4m7!3m6!1s0x3bae3d108d964673:0x1db4b3d63d139d1b!8m2!3d12.9737954!4d77.4841659!16s%2Fg%2F11vb6cnnl9!19sChIJc0aWjRA9rjsRG50TPdaztB0?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJL6qsVgA_rjsRjlck_zTiPvk,A.C. FAST FOOD,,,5,5,"Name: A C K Family Restaurant Vijaynagar
Link: https://www.google.com/maps/search/A+C+K+Family+Restaurant+Vijaynagar/@12.9641875,77.54068749999999?authuser=0&hl=en&entry=ttu
Reviews: 649 reviews

Name: ACK FAMILY RESTAURANT NAGARBHAVI
Link: https://www.google.com/maps/search/ACK+FAMILY+RESTAURANT+NAGARBHAVI/@12.963618799999999,77.5049873?authuser=0&hl=en&entry=ttu
Reviews: 325 reviews",,,1,A.C. FAST FOOD (Owner),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1nMjbdYXN5gs-4eEqbp-4W-JY6p9fzossxsOBeZWjcH61mIYixZOmPUN4YXc8bTfZPcNvC3L31bF-y42er5eGq7d3ClpGdP5c4QmzDl3WJtVFbE1uDYMEbzJmOHyKsjjJQyuT=s1024,Fast food restaurant,Fast food restaurant,,,Open All Days,"261, Outer Ring Rd, Balagangadhar Nagar, 2 Stage, Naagarabhaavi, Bengaluru, Karnataka 560056",,https://www.google.com/maps/place/A.C.+FAST+FOOD/data=!4m7!3m6!1s0x3bae3f0056acaa2f:0xf93ee234ff24578e!8m2!3d12.9615816!4d77.5045243!16s%2Fg%2F11vyg2kg44!19sChIJL6qsVgA_rjsRjlck_zTiPvk?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJaVNiH38-rjsRK8rzodaFbuA,BETTAIAH HOTEL,"Relaxed eatery serving curry, tandoori & other classic plates, plus Chinese & vegetarian options.",,667,4.1,"Name: Namma Mane Oota
Link: https://www.google.com/maps/search/Namma+Mane+Oota/@12.9626883,77.5122535?authuser=0&hl=en&entry=ttu
Reviews: 1442 reviews

Name: Bettaiah Military Hotel
Link: https://www.google.com/maps/search/Bettaiah+Military+Hotel/@12.975137799999999,77.5606492?authuser=0&hl=en&entry=ttu
Reviews: 1222 reviews

Name: Hotel Malnad Naati Style
Link: https://www.google.com/maps/search/Hotel+Malnad+Naati+Style/@12.9603675,77.5123862?authuser=0&hl=en&entry=ttu
Reviews: 1099 reviews

Name: AATHITHYA
Link: https://www.google.com/maps/search/AATHITHYA/@12.97026,77.4943253?authuser=0&hl=en&entry=ttu
Reviews: 578 reviews

Name: Bettaiah military hotel
Link: https://www.google.com/maps/search/Bettaiah+military+hotel/@12.9750918,77.56077719999999?authuser=0&hl=en&entry=ttu
Reviews: 13 reviews",,093433 67111,,BETTAIAH HOTEL (Owner),https://www.google.com/maps/contrib/108132877323999205339,https://lh3.googleusercontent.com/p/AF1QipPJb4tVra5Quw1X5iiifTlkUgqBPX7cz_Z6Rdu5=s1024,South Indian restaurant,South Indian restaurant,"12-4 pm, 6-10:30 pm",,Monday,"#22, Nagarabhavi Main Rd, 2nd Block, Coconut Garden, Chalukya Nagar, Bengaluru, Karnataka 560072","price, bar, non veg, booze, lemon chicken, boti, boys, brain fry, indian, chinese, kurma",https://www.google.com/maps/place/BETTAIAH+HOTEL/data=!4m7!3m6!1s0x3bae3e7f1f625369:0xe06e85d6a1f3ca2b!8m2!3d12.9609209!4d77.5202954!16s%2Fg%2F11fylyp0vn!19sChIJaVNiH38-rjsRK8rzodaFbuA?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJDcnMsmw_rjsR5D246egYpSc,Mysore Kitchens and Foods,House of authentic Mysore Food,,45,4.9,"Name: Gowda's kitchen
Link: https://www.google.com/maps/search/Gowda's+kitchen/@12.9704731,77.5250739?authuser=0&hl=en&entry=ttu
Reviews: 29 reviews

Name: Mysuru biriyani House
Link: https://www.google.com/maps/search/Mysuru+biriyani+House/@12.919163399999999,77.49085509999999?authuser=0&hl=en&entry=ttu
Reviews: 15 reviews",,095385 99155,,Mysore Kitchens and Foods (Owner),https://www.google.com/maps/contrib/110256101084885008664,https://lh3.googleusercontent.com/p/AF1QipOB_eqsexRpbZEHdoNQBII-b2tOnjXDhrdNI7T0=s1024,Restaurant,Restaurant,,,Open All Days,"SUMUKHA, 149, 6th main Village Road, Teacher's Layout, Teachers Colony, Naagarabhaavi, Bengaluru, Karnataka 560072","biryani, spicy, pepper, delivery, price, quantity, home, cooked, milk burfi, curry leaves",https://www.google.com/maps/place/Mysore+Kitchens+and+Foods/data=!4m7!3m6!1s0x3bae3f6cb2ccc90d:0x27a518e8e9b83de4!8m2!3d12.9566264!4d77.5177174!16s%2Fg%2F11t0q0f7nn!19sChIJDcnMsmw_rjsR5D246egYpSc?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJvU6q1w8WrjsRpJxJ8znYojY,Priyadarshini Restaurant,Vegetarian Restaurant with Dine in and Takeway. With excellent Car park area. Running Since 1980,,6868,4.3,"Name: Priyadarshini Grand
Link: https://www.google.com/maps/search/Priyadarshini+Grand/@12.9900983,77.5376872?authuser=0&hl=en&entry=ttu
Reviews: 17881 reviews

Name: Priyadarshini Veg
Link: https://www.google.com/maps/search/Priyadarshini+Veg/@13.0231113,77.556637?authuser=0&hl=en&entry=ttu
Reviews: 10209 reviews

Name: South Ruchis Square,Organic Fine Dine Restaurant
Link: https://www.google.com/maps/search/South+Ruchis+Square%2COrganic+Fine+Dine+Restaurant/@12.9840381,77.5780027?authuser=0&hl=en&entry=ttu
Reviews: 8948 reviews

Name: Sanman Restaurant
Link: https://www.google.com/maps/search/Sanman+Restaurant/@12.9864562,77.5746295?authuser=0&hl=en&entry=ttu
Reviews: 5998 reviews",https://priyadarshinirestaurant.net/,080 2226 3793,,Priyadarshini Restaurant (Owner),https://www.google.com/maps/contrib/108832628880715656396,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npdetTnxbWeupKf3BIqIatNgafVZ2hEZQdYzxmYzG5YEwXnehW_D3_hNZ6768R17LCvfZFlDetAaWkwUeuyPWEJgCJbmVCmfjbpoPHMS0v2qHJ6OYSNXDu8A_ZVmQsXgdNM3QUQoA=s1024,South Indian restaurant,"South Indian restaurant, Breakfast restaurant, Vegetarian restaurant",7 am-10 pm,,Open All Days,"262, Subedar Chatram Rd, Gandhi Nagar, Bengaluru, Karnataka 560009","bus, badam halwa, ghee masala dosa, mini idli, chiroti, mysore pak, jalebi, school, badam milk, mini idly",https://www.google.com/maps/place/Priyadarshini+Restaurant/data=!4m7!3m6!1s0x3bae160fd7aa4ebd:0x36a2d839f3499ca4!8m2!3d12.977544!4d77.5759!16s%2Fg%2F1tj5p51t!19sChIJvU6q1w8WrjsRpJxJ8znYojY?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJW7nymkoVrjsR-iXU6-f9Ha8,Thyme & Whisk | Vegetarian Restaurant in Jayanagar Bangalore,"We are a vegetarian multi- cuisine restaurant offering North Indian, Pan-Asian and Continental cuisine amalgamating traditional and global classics to create delicious fusion dishes.",,4275,4.2,"Name: Go Native Jayanagar
Link: https://www.google.com/maps/search/Go+Native+Jayanagar/@12.9225552,77.5847833?authuser=0&hl=en&entry=ttu
Reviews: 8602 reviews

Name: Eshanya The Restaurant- Jayanagar
Link: https://www.google.com/maps/search/Eshanya+The+Restaurant-+Jayanagar/@12.923049299999999,77.593187?authuser=0&hl=en&entry=ttu
Reviews: 6489 reviews

Name: Thyme & Whisk | Vegetarian Restaurant in Sarjapur Bangalore
Link: https://www.google.com/maps/search/Thyme+%26+Whisk+%7C+Vegetarian+Restaurant+in+Sarjapur+Bangalore/@12.9160785,77.6730303?authuser=0&hl=en&entry=ttu
Reviews: 2926 reviews

Name: Thyme & Whisk | Pure Veg Restaurant | +91-8088699722
Link: https://www.google.com/maps/search/Thyme+%26+Whisk+%7C+Pure+Veg+Restaurant+%7C+%2B91-8088699722/@12.8401981,77.6534092?authuser=0&hl=en&entry=ttu
Reviews: 2204 reviews

Name: Vishranti Bhavan
Link: https://www.google.com/maps/search/Vishranti+Bhavan/@12.9169135,77.5854727?authuser=0&hl=en&entry=ttu
Reviews: 565 reviews",,080 4097 7577,,Thyme & Whisk | Vegetarian Restaurant in Jayanagar Bangalore (Owner),https://www.google.com/maps/contrib/111028378080962761262,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqne5p7MQ1Eodv_MZtBogB1vwDIhIladd8A1iSlWavxFcus4xuNhEUg0J2AY5nC6dj86PudrUZTLJ3RXQe9_4Mc1RfN480_SiCoQBOVFqpAYgnFgtqNuDv3os3aY1U3bl4bxNA=s1024,Vegetarian restaurant,"Vegetarian restaurant, Asian restaurant, Chinese restaurant, Indian restaurant, Italian restaurant, Mexican restaurant, North Indian restaurant, Pizza restaurant, Restaurant",11 am-11 pm,,Open All Days,"Sri Krishna Towers, 56/1, 9th Main Rd, 4th Block, 5th Block, Jayanagar, Bengaluru, Karnataka 560041","varieties, fusion food, platter, jain, tandoori momos, bruschetta, peri peri, broccoli almond soup, guava chilli, cowboy",https://www.google.com/maps/place/Thyme+%26+Whisk+%7C+Vegetarian+Restaurant+in+Jayanagar+Bangalore/data=!4m7!3m6!1s0x3bae154a9af2b95b:0xaf1dfde7ebd425fa!8m2!3d12.9219984!4d77.5838731!16s%2Fg%2F11gxn23393!19sChIJW7nymkoVrjsR-iXU6-f9Ha8?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJiUM0g3sWrjsRCjn7KPYh3gk,Koshy's,"One of the iconic restaurants in Bangalore, serving contitental and Indian food, along with a few traditional Kerala dishes. Established in 1952 as a cafe and then to a restaurant.
Known for its Sunday Brunch.",,10171,3.9,"Name: The Only Place
Link: https://www.google.com/maps/search/The+Only+Place/@12.973234,77.60340169999999?authuser=0&hl=en&entry=ttu
Reviews: 8332 reviews

Name: Karavalli - Vivanta Bengaluru, Residency Road
Link: https://www.google.com/maps/search/Karavalli+-+Vivanta+Bengaluru%2C+Residency+Road/@12.972447299999999,77.6086535?authuser=0&hl=en&entry=ttu
Reviews: 4764 reviews

Name: Koshy's Automatic Bakery
Link: https://www.google.com/maps/search/Koshy's+Automatic+Bakery/@12.9654356,77.604877?authuser=0&hl=en&entry=ttu
Reviews: 1151 reviews

Name: Cafe Mor'ish
Link: https://www.google.com/maps/search/Cafe+Mor'ish/@12.965968000000002,77.6036396?authuser=0&hl=en&entry=ttu
Reviews: 918 reviews

Name: Prachin Cafe
Link: https://www.google.com/maps/search/Prachin+Cafe/@12.9669586,77.5989709?authuser=0&hl=en&entry=ttu
Reviews: 220 reviews",,080 4149 6575,,Koshy's (Owner),https://www.google.com/maps/contrib/102693569280344412239,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npyOCFiq09ANUqHe8ZII_UFi4n-1adOana5sOGoeIVBJa6rqnc-Fnt_zajtI1-GOnOq-3QauVo9L33Hs2a6aSFcuYLoVVfecl2gyBrZou6XujKb4OhXIJD3zkgATQW7_rFh72Hk=s1024,South Indian restaurant,"South Indian restaurant, Bar, Breakfast restaurant, Cafe, English restaurant, European restaurant, Fast food restaurant, Indian restaurant",9 am-11 pm,,Open All Days,"39, St Mark's Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001","toast, mutton cutlet, fish and chips, english breakfast, chicken sandwich, mutton stew, bacon, scrambled eggs, cubbon park, pork chops",https://www.google.com/maps/place/Koshy%27s/data=!4m7!3m6!1s0x3bae167b83344389:0x9de21f628fb390a!8m2!3d12.9757463!4d77.6014951!16zL20vMGcxZ2pf!19sChIJiUM0g3sWrjsRCjn7KPYh3gk?authuser=0&hl=en&rclk=1,resturants in bangalore
ChIJk881HPUXrjsR6nmB9d4ucgQ,SALT - Indian Restaurant Bar & Grill,"Discover SALT - Indian Restaurant Bar & Grill, the premier Indian dining experience in UB City. Indulge in a flavourful buffet featuring bold North Indian cuisine within an elegant, fine-dining atmosphere. SALT offers the perfect setting, whether you're seeking a vibrant happy hour with friends, captivating live music, or a swift takeaway of delicious Indian food. Unwind at the stylish bar and experience Indian food made truly interesting, right in the heart of Bangalore.",,774,4.5,"Name: SALT - Indian Restaurant
Link: https://www.google.com/maps/search/SALT+-+Indian+Restaurant/@12.996241000000001,77.69556399999999?authuser=0&hl=en&entry=ttu
Reviews: 4159 reviews

Name: Sanchez
Link: https://www.google.com/maps/search/Sanchez/@12.971589499999999,77.5960585?authuser=0&hl=en&entry=ttu
Reviews: 3498 reviews

Name: Toscano
Link: https://www.google.com/maps/search/Toscano/@12.9716773,77.5962738?authuser=0&hl=en&entry=ttu
Reviews: 2522 reviews

Name: Badmaash UB City
Link: https://www.google.com/maps/search/Badmaash+UB+City/@12.9717474,77.59622000000002?authuser=0&hl=en&entry=ttu
Reviews: 1022 reviews

Name: Soul City
Link: https://www.google.com/maps/search/Soul+City/@12.972035499999999,77.5966701?authuser=0&hl=en&entry=ttu
Reviews: 225 reviews",https://saltrestaurants.in/,099027 52362,,SALT - Indian Restaurant Bar & Grill (Owner),https://www.google.com/maps/contrib/101424364278167255874,https://lh3.googleusercontent.com/p/AF1QipOtJAZ3LejotIw4CcfD7jX8WMv3igqGijGk4uaz=s1024,North Indian restaurant,North Indian restaurant,11 am-11 pm,,Open All Days,"2nd Level, UB City, Concorde & Canberra Blocks, 24, Vittal Mallya Rd, KG Halli, D' Souza Layout, Ashok Nagar, Bengaluru, Karnataka 560001","team, cocktails, charcoal, karna, buffet, ram, prawns, mukesh, mall, festival",https://www.google.com/maps/place/SALT+-+Indian+Restaurant+Bar+%26+Grill/data=!4m7!3m6!1s0x3bae17f51c35cf93:0x4722edef58179ea!8m2!3d12.9718595!4d77.5961667!16s%2Fg%2F11pzy71g2g!19sChIJk881HPUXrjsR6nmB9d4ucgQ?authuser=0&hl=en&rclk=1,resturants in bangalore
